m_name	n_atoms_without_Hydrogen	n_atoms_with_Hydrogen	m_weight	m_avg_weigth	m_weigth_without_Hydrogen	n_radical_electrons	n_valence_electrons	n_aliphatic_heterocycles	n_aliphatic_rings	n_amide_bonds	n_aromatic_carbocycles	n_aromatic_rings	n_saturated_heterocycles	n_saturated_rings	n_HBA	n_HBD	n_hetero_atoms	n_rings	n_strict_rotable_bonds	n_non_strict_rotable_bonds	n_HOH	n_O	n_Hydrogen_acceptors	n_Hydrogen_donnors	n_briged_head_atoms	n_atoms_stereo_centers	n_atoms_unspecified_stereo_centers	m_logp	m_mr	fraction_CSP3	is_cns_molecule
CYPROHEPTADINE	22.0	43.0	287.167399672	266.23799999999994	287.40600000000006	0.0	110.0	1.0	2.0	0.0	2.0	2.0	1.0	1.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.697900000000004	94.56500000000004	0.2380952380952381	1
CHLORPHENIRAMINE	19.0	38.0	274.123676288	255.643	274.795	0.0	100.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	3.0	2.0	5.0	5.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	3.8186000000000018	80.70300000000005	0.3125	1
PIVMECILLINAM	30.0	63.0	439.21409215600005	406.31400000000014	439.5780000000003	0.0	168.0	3.0	3.0	1.0	0.0	0.0	3.0	3.0	7.0	0.0	9.0	3.0	5.0	8.0	0.0	8.0	7.0	0.0	0.0	3.0	3.0	2.4116	114.91900000000008	0.8095238095238095	0
CALUSTERONE	23.0	55.0	316.240230264	284.2290000000001	316.485	0.0	128.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	2.0	1.0	2.0	4.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	7.0	7.0	4.515300000000005	91.88080000000004	0.8571428571428571	0
FLUCYTOSINE	9.0	13.0	129.033839968	125.062	129.09399999999997	0.0	48.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	5.0	1.0	0.0	0.0	3.0	4.0	3.0	2.0	0.0	0.0	0.0	-0.5088000000000001	29.228100000000005	0.0	0
PROCYCLIDINE	21.0	50.0	287.224914548	258.215	287.44699999999995	0.0	116.0	1.0	2.0	0.0	1.0	1.0	1.0	2.0	2.0	1.0	2.0	3.0	5.0	5.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	3.9404000000000043	87.20480000000006	0.6842105263157895	1
METOCLOPRAMIDE	20.0	42.0	299.140054624	277.626	299.802	0.0	112.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4.0	2.0	6.0	1.0	7.0	8.0	3.0	5.0	4.0	2.0	0.0	0.0	0.0	2.0024	82.53760000000005	0.5	1
OXACILLIN_SODIUM	28.0	47.0	401.10454170800006	382.29200000000014	401.4440000000001	0.0	146.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	6.0	2.0	9.0	4.0	4.0	5.0	2.0	8.0	6.0	2.0	0.0	3.0	3.0	1.8953200000000001	101.65800000000006	0.3684210526315789	0
GLUCOSAMINE	12.0	25.0	179.07937251599998	166.06799999999996	179.17200000000003	0.0	72.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	6.0	5.0	6.0	1.0	1.0	1.0	6.0	6.0	6.0	5.0	0.0	5.0	5.0	-3.2549999999999994	37.954600000000006	1.0	0
LOFEXIDINE	16.0	28.0	258.032668364	247.04	259.136	0.0	86.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	5.0	2.0	3.0	3.0	1.0	3.0	3.0	1.0	0.0	1.0	1.0	2.7624000000000013	66.85670000000002	0.3636363636363637	1
OLSALAZINE_SODIUM	22.0	32.0	302.05388603999995	292.1620000000001	302.242	0.0	112.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	6.0	4.0	8.0	2.0	4.0	4.0	4.0	8.0	6.0	4.0	0.0	0.0	0.0	2.9096	74.30820000000001	0.0	0
FORMESTANE	22.0	48.0	302.188194692	276.20599999999996	302.4140000000001	0.0	120.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	3.0	4.0	0.0	0.0	1.0	3.0	3.0	1.0	0.0	5.0	5.0	3.973100000000003	83.28880000000005	0.7894736842105263	0
FLUSPIRILENE	35.0	66.0	475.24351905199995	444.33500000000015	475.58300000000014	0.0	182.0	2.0	2.0	1.0	3.0	3.0	2.0	2.0	3.0	1.0	6.0	5.0	7.0	7.0	1.0	4.0	3.0	1.0	0.0	0.0	0.0	5.305400000000005	134.21269999999996	0.3448275862068966	1
BENFLUOREX	25.0	45.0	351.14461354	331.20800000000014	351.36800000000005	0.0	134.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	1.0	6.0	2.0	7.0	9.0	1.0	3.0	3.0	1.0	0.0	1.0	1.0	4.083000000000003	89.33720000000004	0.3157894736842105	0
MAZINDOL	20.0	33.0	284.071640716	271.64199999999994	284.7460000000001	0.0	100.0	2.0	2.0	0.0	2.0	2.0	0.0	0.0	3.0	1.0	4.0	4.0	1.0	1.0	1.0	3.0	3.0	1.0	0.0	1.0	1.0	2.6092000000000017	79.00280000000005	0.1875	1
MOEXIPRIL_HYDROCHLORIDE	36.0	70.0	498.236601428	464.3040000000003	498.57600000000036	0.0	194.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0	7.0	2.0	9.0	3.0	11.0	13.0	2.0	9.0	7.0	2.0	0.0	3.0	3.0	2.5843	133.00550000000004	0.4444444444444444	0
BROMPHENIRAMINE	19.0	38.0	318.07316070800005	300.094	319.246	0.0	100.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	3.0	2.0	5.0	5.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	3.9277000000000015	83.39300000000004	0.3125	1
RIFABUTIN	61.0	123.0	846.4415088040001	784.5229999999997	847.0190000000003	0.0	332.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	14.0	5.0	15.0	6.0	4.0	5.0	5.0	15.0	14.0	5.0	4.0	9.0	9.0	4.615720000000004	226.76479999999933	0.5869565217391305	0
FINASTERIDE	27.0	63.0	372.277678392	336.2650000000001	372.55300000000017	0.0	150.0	1.0	4.0	2.0	0.0	0.0	0.0	3.0	2.0	2.0	4.0	4.0	1.0	3.0	2.0	4.0	2.0	2.0	0.0	7.0	7.0	3.8145000000000016	106.84240000000008	0.8260869565217391	0
BACAMPICILLIN_HYDROCHLORIDE	32.0	59.0	465.1569712040001	438.3120000000003	465.5280000000001	0.0	174.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	9.0	2.0	11.0	3.0	7.0	11.0	3.0	10.0	9.0	2.0	0.0	5.0	5.0	1.2958000000000005	115.05410000000002	0.5238095238095238	0
DRONABINOL	23.0	53.0	314.2245802	284.2290000000001	314.469	0.0	126.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	2.0	3.0	4.0	4.0	1.0	2.0	2.0	1.0	0.0	2.0	2.0	5.735800000000006	95.26480000000004	0.6190476190476191	0
BENZOCAINE	12.0	23.0	165.078978592	154.10399999999996	165.19199999999995	0.0	64.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	3.0	1.0	2.0	3.0	2.0	3.0	3.0	1.0	0.0	0.0	0.0	1.4455	46.81090000000002	0.2222222222222222	0
PIPOTHIAZINE	32.0	65.0	475.19633391600007	442.41600000000017	475.6800000000005	0.0	174.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	6.0	1.0	8.0	4.0	8.0	8.0	1.0	6.0	6.0	1.0	0.0	0.0	0.0	4.024100000000004	130.3696000000001	0.5	1
AZATHIOPRINE	19.0	26.0	277.038193464	270.213	277.26900000000006	0.0	96.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	1.0	10.0	3.0	3.0	3.0	1.0	9.0	8.0	1.0	0.0	0.0	0.0	1.1457999999999997	65.6691	0.1111111111111111	0
FENQUIZONE	22.0	34.0	337.028789924	325.6920000000001	337.78800000000007	0.0	114.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0	4.0	3.0	8.0	3.0	2.0	2.0	4.0	6.0	4.0	3.0	0.0	1.0	1.0	1.8415	83.09710000000003	0.07142857142857142	0
HYDROFLUMETHIAZIDE	20.0	28.0	330.990832396	323.23299999999995	331.297	0.0	112.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	5.0	3.0	12.0	2.0	1.0	2.0	4.0	7.0	5.0	3.0	0.0	0.0	0.0	0.0141000000000005	61.6284	0.25	0
BEPRIDIL	27.0	61.0	366.267113708	332.2770000000001	366.54900000000015	0.0	146.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	3.0	0.0	3.0	3.0	10.0	10.0	0.0	3.0	3.0	0.0	0.0	1.0	1.0	4.830200000000005	114.18600000000008	0.5	0
REPAGLINIDE	33.0	69.0	452.267507632	416.3070000000001	452.5950000000003	0.0	178.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	4.0	2.0	6.0	3.0	10.0	11.0	2.0	6.0	4.0	2.0	0.0	1.0	1.0	5.219900000000004	131.11900000000009	0.4814814814814815	0
CLOTHIAPINE	23.0	41.0	343.090996256	325.7390000000001	343.88300000000015	0.0	118.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	4.0	0.0	5.0	4.0	0.0	1.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	4.1303000000000045	97.28400000000003	0.2777777777777778	1
METRONIDAZOLE	12.0	21.0	171.064391148	162.08399999999997	171.15599999999995	0.0	66.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	1.0	6.0	1.0	3.0	3.0	1.0	6.0	5.0	1.0	0.0	0.0	0.0	0.09201999999999994	40.704200000000014	0.5	0
TRIAZOLAM	23.0	35.0	342.04390174400004	331.121	343.217	0.0	114.0	1.0	1.0	0.0	2.0	3.0	0.0	0.0	4.0	0.0	6.0	4.0	1.0	1.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	4.233520000000002	91.90100000000001	0.1176470588235294	1
HYDRALAZINE_HYDROCHLORIDE	12.0	20.0	160.07489625600002	152.116	160.17999999999995	0.0	60.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	2.0	4.0	2.0	1.0	1.0	3.0	4.0	4.0	2.0	0.0	0.0	0.0	0.9153999999999998	47.34810000000002	0.0	0
PHENTERMINE	11.0	26.0	149.12044948	134.11699999999996	149.23699999999997	0.0	60.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	1.9664	48.41240000000003	0.4	1
FLUPHENAZINE	30.0	56.0	437.17486811199996	411.32300000000015	437.5310000000004	0.0	162.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	5.0	1.0	8.0	4.0	6.0	7.0	1.0	4.0	5.0	1.0	0.0	0.0	0.0	4.308100000000005	113.59780000000003	0.4545454545454545	1
TORSEMIDE	24.0	44.0	348.1256115000001	328.26800000000014	348.42800000000005	0.0	128.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	5.0	3.0	8.0	2.0	5.0	7.0	3.0	7.0	5.0	3.0	0.0	0.0	0.0	2.5299200000000006	92.68790000000004	0.25	0
THIACETAZONE	16.0	28.0	236.07318200400002	224.204	236.3	0.0	84.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	3.0	6.0	1.0	3.0	5.0	4.0	5.0	3.0	3.0	0.0	0.0	0.0	0.8120999999999998	68.26080000000002	0.1	0
NORTRIPTYLINE	20.0	41.0	263.167399672	242.21599999999992	263.384	0.0	102.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	1.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	3.826400000000003	85.91470000000004	0.2631578947368421	1
FURAZOLIDONE	16.0	23.0	225.038570324	218.104	225.16	0.0	84.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	6.0	0.0	8.0	2.0	3.0	3.0	0.0	8.0	6.0	0.0	0.0	0.0	0.0	0.9739	51.01040000000002	0.25	0
ENTACAPONE	22.0	37.0	305.1011705800001	290.17	305.29000000000013	0.0	116.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	6.0	2.0	8.0	1.0	5.0	6.0	2.0	8.0	6.0	2.0	0.0	0.0	0.0	1.7813799999999995	77.94400000000002	0.2857142857142857	1
FLOXACILLIN	30.0	47.0	453.056147544	436.74300000000017	453.87900000000013	0.0	158.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	6.0	2.0	11.0	4.0	4.0	5.0	2.0	8.0	6.0	2.0	0.0	3.0	3.0	2.6878200000000003	106.62600000000002	0.3684210526315789	0
BEFUNOLOL	21.0	42.0	291.147058152	270.17900000000003	291.3470000000001	0.0	114.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	5.0	2.0	5.0	2.0	7.0	7.0	2.0	5.0	5.0	2.0	0.0	1.0	1.0	2.3731	80.85900000000005	0.4375	0
NIMESULIDE	21.0	33.0	308.04669248399995	296.219	308.31500000000005	0.0	110.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	5.0	1.0	8.0	2.0	5.0	5.0	1.0	7.0	5.0	1.0	0.0	0.0	0.0	2.7586000000000013	78.07890000000003	0.07692307692307693	0
PROBUCOL	35.0	83.0	516.309572776	468.47300000000035	516.8570000000003	0.0	196.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	2.0	4.0	2.0	4.0	8.0	2.0	2.0	4.0	2.0	0.0	0.0	0.0	9.908299999999997	156.80659999999975	0.6129032258064516	0
SERTINDOLE	31.0	57.0	440.17791735199995	414.74200000000013	440.95000000000033	0.0	162.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	3.0	1.0	7.0	5.0	5.0	5.0	1.0	5.0	3.0	1.0	0.0	0.0	0.0	4.627600000000005	121.62970000000007	0.375	1
LOVASTATIN	29.0	65.0	404.2562742519999	368.2590000000001	404.54700000000025	0.0	162.0	1.0	3.0	0.0	0.0	0.0	1.0	1.0	5.0	1.0	5.0	3.0	6.0	7.0	1.0	5.0	5.0	1.0	0.0	8.0	8.0	4.1955000000000044	110.83780000000007	0.75	0
METHDILAZINE	21.0	41.0	296.13471964	276.279	296.439	0.0	108.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	3.0	0.0	3.0	4.0	2.0	2.0	0.0	2.0	3.0	0.0	0.0	1.0	1.0	4.241000000000003	89.61700000000003	0.3333333333333333	1
PARAMETHADIONE	11.0	22.0	157.073893212	146.08100000000005	157.16899999999995	0.0	62.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	3.0	0.0	4.0	1.0	1.0	1.0	0.0	4.0	3.0	0.0	0.0	1.0	1.0	0.7637	37.947	0.7142857142857143	1
MECLIZINE/MECLOZINE	28.0	55.0	390.186276544	363.7420000000001	390.95800000000014	0.0	144.0	1.0	1.0	0.0	3.0	3.0	1.0	1.0	2.0	0.0	3.0	4.0	5.0	5.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	5.5556200000000056	117.76600000000003	0.28	1
TICRYNAFEN	20.0	28.0	329.952035096	323.112	331.1760000000001	0.0	104.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	4.0	1.0	7.0	2.0	5.0	5.0	1.0	4.0	4.0	1.0	0.0	0.0	0.0	3.7493000000000016	77.34430000000003	0.07692307692307693	0
CITALOPRAM/ESCITALOPRAM	24.0	45.0	324.163791512	303.231	324.399	0.0	124.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	3.0	0.0	4.0	3.0	5.0	5.0	0.0	3.0	3.0	0.0	0.0	1.0	1.0	3.812980000000003	90.91400000000004	0.35	1
PIPEMIDIC	22.0	39.0	303.133139404	286.186	303.32200000000006	0.0	116.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	7.0	2.0	8.0	3.0	3.0	3.0	2.0	8.0	7.0	2.0	0.0	0.0	0.0	-0.0807999999999991	81.51400000000002	0.42857142857142855	0
ACETOHYDROXAMIC_ACID	5.0	10.0	75.03202840000002	70.027	75.067	0.0	30.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	1.0	2.0	3.0	2.0	2.0	0.0	0.0	0.0	-0.4882999999999999	15.6032	0.5	0
PIZOTIFEN	21.0	42.0	295.139470672	274.283	295.451	0.0	108.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	2.0	0.0	2.0	4.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4.3742000000000045	90.92200000000004	0.3684210526315789	1
ESTAZOLAM	21.0	32.0	294.067224032	283.65699999999987	294.745	0.0	102.0	1.0	1.0	0.0	2.0	3.0	0.0	0.0	4.0	0.0	5.0	4.0	1.0	1.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	3.271700000000002	82.15400000000002	0.0625	1
ISOXSUPRINE	22.0	45.0	301.16779359599997	278.202	301.386	0.0	118.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	3.0	4.0	2.0	7.0	7.0	3.0	4.0	4.0	3.0	0.0	3.0	3.0	2.8712000000000013	87.06330000000004	0.3333333333333333	0
FLUMEQUINE	19.0	31.0	261.080121464	249.15599999999995	261.25199999999995	0.0	98.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	3.0	1.0	5.0	3.0	1.0	1.0	1.0	4.0	3.0	1.0	0.0	1.0	1.0	2.346	68.15730000000002	0.2857142857142857	0
HYDROXYUREA	5.0	9.0	76.027277368	72.023	76.05499999999998	0.0	30.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0	0.0	0.0	1.0	4.0	4.0	2.0	3.0	0.0	0.0	0.0	-0.9561000000000002	14.5056	0.0	0
BITHIONOL	19.0	25.0	353.88426115199997	350.00900000000007	356.057	0.0	100.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	2.0	7.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	0.0	0.0	0.0	5.862600000000001	80.37660000000002	0.0	0
FLUNARIZINE	30.0	56.0	404.206405272	378.29600000000016	404.504	0.0	154.0	1.0	1.0	0.0	3.0	3.0	1.0	1.0	2.0	0.0	4.0	4.0	6.0	6.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	5.3852000000000055	118.13200000000003	0.2307692307692308	1
DROXIDOPA	15.0	26.0	213.063722452	202.101	213.189	0.0	82.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	5.0	6.0	1.0	3.0	3.0	6.0	6.0	5.0	5.0	0.0	2.0	2.0	-0.4569000000000003	50.34260000000001	0.2222222222222222	1
CEFIXIME	30.0	45.0	453.04128982	438.33800000000025	453.45800000000014	0.0	158.0	2.0	2.0	2.0	0.0	1.0	1.0	1.0	10.0	4.0	14.0	3.0	8.0	9.0	5.0	12.0	10.0	4.0	0.0	2.0	2.0	-0.5447999999999993	106.53270000000006	0.25	0
PIRITREXIM	24.0	43.0	325.15387484800004	306.22000000000014	325.37200000000007	0.0	124.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	7.0	2.0	7.0	3.0	4.0	4.0	4.0	7.0	7.0	2.0	0.0	0.0	0.0	2.10562	93.2468	0.2352941176470588	0
LEVODOPA	14.0	25.0	197.068807832	186.102	197.19	0.0	76.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	4.0	5.0	1.0	3.0	3.0	5.0	5.0	4.0	4.0	0.0	1.0	1.0	0.052199999999999684	49.08680000000001	0.2222222222222222	1
ADINAZOLAM	25.0	43.0	351.1250732559999	333.69699999999995	351.841	0.0	126.0	1.0	1.0	0.0	2.0	3.0	0.0	0.0	5.0	0.0	6.0	4.0	3.0	3.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	3.3333000000000017	99.54500000000002	0.21052631578947367	1
CYCLOBENZAPRINE	21.0	42.0	275.167399672	254.22699999999992	275.395	0.0	106.0	0.0	1.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	1.0	3.0	3.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	4.553800000000004	92.06200000000004	0.2	1
ACEMETACIN	29.0	47.0	415.082264976	397.6850000000002	415.82900000000006	0.0	150.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	6.0	1.0	8.0	3.0	6.0	8.0	1.0	7.0	6.0	1.0	0.0	0.0	0.0	3.4705200000000014	106.7063	0.19047619047619047	0
TRIFLUOPERAZINE	28.0	52.0	407.16430342800004	383.31300000000016	407.50500000000017	0.0	150.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	4.0	0.0	7.0	4.0	4.0	5.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	4.945600000000004	107.56900000000006	0.42857142857142855	1
TIAPROFENIC	18.0	30.0	260.050715244	248.218	260.314	0.0	92.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	1.0	4.0	2.0	4.0	4.0	1.0	3.0	3.0	1.0	0.0	1.0	1.0	3.167200000000001	70.24430000000002	0.14285714285714285	0
CHLOROTHIAZIDE	17.0	23.0	294.9488253519999	289.6810000000001	295.7290000000001	0.0	92.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	5.0	2.0	10.0	2.0	1.0	1.0	3.0	7.0	5.0	2.0	0.0	0.0	0.0	-0.0608999999999999	61.2987	0.0	0
CHLORPROMAZINE	21.0	40.0	318.095747288	299.721	318.8730000000001	0.0	110.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	3.0	0.0	4.0	3.0	4.0	4.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	4.8944000000000045	92.19400000000005	0.29411764705882354	1
INDINAVIR_SULFATE	45.0	92.0	613.3628049839998	566.4270000000002	613.8030000000002	0.0	240.0	1.0	2.0	2.0	2.0	3.0	1.0	1.0	7.0	4.0	9.0	5.0	11.0	14.0	4.0	9.0	7.0	4.0	0.0	5.0	5.0	2.866900000000002	174.06699999999958	0.4722222222222222	0
BETA-CAROTENE	40.0	96.0	536.438201792	480.4400000000004	536.8880000000004	0.0	216.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.605799999999974	181.39199999999943	0.45	0
ALMITRINE	35.0	64.0	477.2452503680001	448.3310000000001	477.56300000000016	0.0	182.0	1.0	1.0	0.0	2.0	3.0	1.0	1.0	7.0	2.0	9.0	4.0	10.0	10.0	2.0	7.0	7.0	2.0	0.0	0.0	0.0	4.257200000000003	135.62939999999998	0.2692307692307692	0
ZOTEPINE	22.0	40.0	331.07976287599996	313.72399999999993	331.86800000000005	0.0	114.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	3.0	0.0	4.0	3.0	4.0	4.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	4.880900000000003	94.39400000000003	0.2222222222222222	1
PENICILLIN_V	24.0	42.0	350.0936426759999	332.25200000000007	350.39600000000013	0.0	128.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	5.0	2.0	8.0	3.0	5.0	6.0	2.0	7.0	5.0	2.0	0.0	3.0	3.0	0.6970999999999998	87.59550000000004	0.4375	0
DIAZOXIDE	14.0	21.0	229.99167614400002	223.62	230.676	0.0	74.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	6.0	2.0	0.0	0.0	1.0	4.0	3.0	1.0	0.0	0.0	0.0	1.6818	54.54250000000002	0.125	0
FENBUFEN	19.0	33.0	254.094294308	240.173	254.28500000000003	0.0	96.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	3.0	2.0	5.0	5.0	1.0	3.0	2.0	1.0	0.0	0.0	0.0	3.4011000000000022	73.07830000000004	0.125	0
CLOZAPINE	23.0	42.0	326.129824288	307.6790000000001	326.831	0.0	118.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	4.0	1.0	5.0	4.0	0.0	1.0	1.0	4.0	4.0	1.0	0.0	0.0	0.0	3.7227000000000015	96.44370000000004	0.2777777777777778	1
TENOFOVIR	19.0	33.0	287.078340558	273.10400000000004	287.21599999999995	0.0	104.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	7.0	3.0	10.0	2.0	5.0	5.0	4.0	9.0	7.0	3.0	0.0	1.0	1.0	-0.051200000000000134	67.19350000000001	0.4444444444444444	0
LYSURIDE	25.0	51.0	338.210661452	312.24700000000007	338.4550000000001	0.0	132.0	1.0	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	5.0	4.0	3.0	5.0	2.0	5.0	2.0	2.0	0.0	2.0	2.0	2.841400000000001	101.63840000000006	0.45	1
PYRANTEL	14.0	28.0	206.087769448	192.202	206.31400000000002	0.0	74.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	3.0	2.0	2.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	2.4953000000000003	62.90200000000004	0.3636363636363637	0
BUTALBITAL	16.0	32.0	224.116092372	208.132	224.26	0.0	88.0	1.0	1.0	4.0	0.0	0.0	1.0	1.0	3.0	2.0	5.0	1.0	4.0	4.0	2.0	5.0	3.0	2.0	0.0	0.0	0.0	0.961	58.383400000000016	0.5454545454545454	1
PENTAZOCINE	21.0	48.0	285.209264484	258.215	285.43099999999987	0.0	114.0	1.0	2.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	3.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	3.0	3.0	3.882600000000003	87.73580000000004	0.5789473684210527	1
TESTOLACTONE	22.0	46.0	300.17254462799997	276.20599999999996	300.39800000000014	0.0	118.0	1.0	4.0	0.0	0.0	0.0	1.0	3.0	3.0	0.0	3.0	4.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	5.0	5.0	3.5899000000000028	83.00600000000004	0.6842105263157895	0
CLOFAZIMINE	33.0	55.0	472.12215206400003	451.23100000000017	473.40700000000015	0.0	164.0	1.0	2.0	0.0	3.0	3.0	0.0	0.0	4.0	1.0	6.0	5.0	4.0	4.0	1.0	4.0	4.0	1.0	0.0	0.0	0.0	7.489800000000005	138.13569999999993	0.1111111111111111	0
DOXOFYLLINE	19.0	33.0	266.101504928	252.14499999999995	266.25699999999995	0.0	102.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	8.0	0.0	8.0	3.0	2.0	2.0	0.0	8.0	8.0	0.0	0.0	0.0	0.0	-1.1933999999999994	65.90700000000002	0.5454545454545454	0
MEPENZOLATE_BROMIDE	25.0	51.0	340.19072011209	314.235	340.4430000000001	0.0	132.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	3.0	1.0	4.0	3.0	4.0	5.0	1.0	4.0	3.0	1.0	0.0	1.0	1.0	2.7045000000000003	96.83920000000003	0.3809523809523809	0
MILNACIPRAN	18.0	40.0	246.17321332400002	224.178	246.354	0.0	98.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	3.0	2.0	5.0	6.0	2.0	3.0	2.0	1.0	0.0	2.0	2.0	1.7713999999999996	73.20940000000004	0.5333333333333333	1
THIOPROPERAZINE	30.0	60.0	446.1810181999999	416.40200000000016	446.64200000000017	0.0	162.0	2.0	2.0	0.0	2.0	2.0	1.0	1.0	6.0	0.0	8.0	4.0	6.0	6.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	3.177100000000001	123.43980000000006	0.4545454545454545	1
